Date,Load,Load1,kWh,Load2,kWh,Load3,kWh
17/1/2022 8.00,62.4,0,422312.5,0,408806.2,62.4,128588.7
17/1/2022 9.00,119.65,0,422312.5,0,408806.2,119.65,128708.35
17/1/2022 10.00,119.65,0,422312.5,0,408806.2,119.65,128828
17/1/2022 11.00,121.75,0,422312.5,0,408806.2,121.75,128949.75
17/1/2022 12.00,121.75,0,422312.5,0,408806.2,121.75,129071.5
17/1/2022 13.00,130.65,0,422312.5,0,408806.2,130.65,129202.15
17/1/2022 14.00,130.65,0,422312.5,0,408806.2,130.65,129332.8
17/1/2022 15.00,117.15,0,422312.5,0,408806.2,117.15,129449.95
17/1/2022 16.00,117.15,0,422312.5,0,408806.2,117.15,129567.1
17/1/2022 17.00,53.55,0,422312.5,0,408806.2,53.55,129620.65
17/1/2022 18.00,53.55,0,422312.5,0,408806.2,53.55,129674.2
17/1/2022 19.00,0,0,422312.5,0,408806.2,0,129674.2
17/1/2022 20.00,0,0,422312.5,0,408806.2,0,129674.2
17/1/2022 21.00,0,0,422312.5,0,408806.2,0,129674.2
17/1/2022 22.00,0,0,422312.5,0,408806.2,0,129674.2
17/1/2022 23.00,0,0,422312.5,0,408806.2,0,129674.2
18/1/2022 0.00,0,0,422312.5,0,408806.2,0,129674.2
18/1/2022 1.00,0,0,422312.5,0,408806.2,0,129674.2
18/1/2022 2.00,0,0,422312.5,0,408806.2,0,129674.2
18/1/2022 3.00,0,0,422312.5,0,408806.2,0,129674.2
18/1/2022 4.00,0,0,422312.5,0,408806.2,0,129674.2
18/1/2022 5.00,0,0,422312.5,0,408806.2,0,129674.2
18/1/2022 6.00,0,0,422312.5,0,408806.2,0,129674.2
18/1/2022 7.00,58.95,0,422312.5,0,408806.2,58.95,129733.15
18/1/2022 8.00,58.95,0,422312.5,0,408806.2,58.95,129792.1
18/1/2022 9.00,106.8,0,422312.5,0,408806.2,106.8,129898.9
18/1/2022 10.00,106.8,0,422312.5,0,408806.2,106.8,130005.7
18/1/2022 11.00,114.6,0,422312.5,0,408806.2,114.6,130120.3
18/1/2022 12.00,114.6,0,422312.5,0,408806.2,114.6,130234.9
18/1/2022 13.00,115.25,0,422312.5,0,408806.2,115.25,130350.15
18/1/2022 14.00,115.25,0,422312.5,0,408806.2,115.25,130465.4
18/1/2022 15.00,114.9,0,422312.5,0,408806.2,114.9,130580.3
18/1/2022 16.00,114.9,0,422312.5,0,408806.2,114.9,130695.2
18/1/2022 17.00,51.25,0,422312.5,0,408806.2,51.25,130746.45
18/1/2022 18.00,51.25,0,422312.5,0,408806.2,51.25,130797.7
18/1/2022 19.00,0,0,422312.5,0,408806.2,0,130797.7
18/1/2022 20.00,0,0,422312.5,0,408806.2,0,130797.7
18/1/2022 21.00,0,0,422312.5,0,408806.2,0,130797.7
18/1/2022 22.00,0,0,422312.5,0,408806.2,0,130797.7
18/1/2022 23.00,0,0,422312.5,0,408806.2,0,130797.7
19/1/2022 0.00,0,0,422312.5,0,408806.2,0,130797.7
19/1/2022 1.00,0,0,422312.5,0,408806.2,0,130797.7
19/1/2022 2.00,0,0,422312.5,0,408806.2,0,130797.7
19/1/2022 3.00,0,0,422312.5,0,408806.2,0,130797.7
19/1/2022 4.00,0,0,422312.5,0,408806.2,0,130797.7
19/1/2022 5.00,0,0,422312.5,0,408806.2,0,130797.7
19/1/2022 6.00,0,0,422312.5,0,408806.2,0,130797.7
19/1/2022 7.00,54.85,0,422312.5,0,408806.2,54.85,130852.55
19/1/2022 8.00,54.85,0,422312.5,0,408806.2,54.85,130907.4
19/1/2022 9.00,103.8,0,422312.5,0,408806.2,103.8,131011.2
19/1/2022 10.00,103.8,0,422312.5,0,408806.2,103.8,131115
19/1/2022 11.00,110.9,0,422312.5,0,408806.2,110.9,131225.9
19/1/2022 12.00,110.9,0,422312.5,0,408806.2,110.9,131336.8
19/1/2022 13.00,114.85,0,422312.5,0,408806.2,114.85,131451.65
19/1/2022 14.00,114.85,0,422312.5,0,408806.2,114.85,131566.5
19/1/2022 15.00,115.15,0,422312.5,0,408806.2,115.15,131681.65
19/1/2022 16.00,115.15,0,422312.5,0,408806.2,115.15,131796.8
19/1/2022 17.00,53.15,0,422312.5,0,408806.2,53.15,131849.95
19/1/2022 18.00,53.15,0,422312.5,0,408806.2,53.15,131903.1
19/1/2022 19.00,0,0,422312.5,0,408806.2,0,131903.1
19/1/2022 20.00,0,0,422312.5,0,408806.2,0,131903.1
19/1/2022 21.00,0,0,422312.5,0,408806.2,0,131903.1
19/1/2022 22.00,0,0,422312.5,0,408806.2,0,131903.1
19/1/2022 23.00,0,0,422312.5,0,408806.2,0,131903.1
20/1/2022 0.00,0,0,422312.5,0,408806.2,0,131903.1
20/1/2022 1.00,0,0,422312.5,0,408806.2,0,131903.1
20/1/2022 2.00,0,0,422312.5,0,408806.2,0,131903.1
20/1/2022 3.00,0,0,422312.5,0,408806.2,0,131903.1
20/1/2022 4.00,0,0,422312.5,0,408806.2,0,131903.1
20/1/2022 5.00,0,0,422312.5,0,408806.2,0,131903.1
20/1/2022 6.00,0,0,422312.5,0,408806.2,0,131903.1
20/1/2022 7.00,50.85,0,422312.5,0,408806.2,50.85,131953.95
20/1/2022 8.00,50.85,0,422312.5,0,408806.2,50.85,132004.8
20/1/2022 9.00,106.1,0,422312.5,0,408806.2,106.1,132110.9
20/1/2022 10.00,106.1,0,422312.5,0,408806.2,106.1,132217
20/1/2022 11.00,112.55,0,422312.5,0,408806.2,112.55,132329.55
20/1/2022 12.00,112.55,0,422312.5,0,408806.2,112.55,132442.1
20/1/2022 13.00,114.75,0,422312.5,0,408806.2,114.75,132556.85
20/1/2022 14.00,114.75,0,422312.5,0,408806.2,114.75,132671.6
20/1/2022 15.00,112.7,0,422312.5,0,408806.2,112.7,132784.3
20/1/2022 16.00,112.7,0,422312.5,0,408806.2,112.7,132897
20/1/2022 17.00,52.15,0,422312.5,0,408806.2,52.15,132949.15
20/1/2022 18.00,52.15,0,422312.5,0,408806.2,52.15,133001.3
20/1/2022 19.00,0,0,422312.5,0,408806.2,0,133001.3
20/1/2022 20.00,0,0,422312.5,0,408806.2,0,133001.3
20/1/2022 21.00,0,0,422312.5,0,408806.2,0,133001.3
20/1/2022 22.00,0,0,422312.5,0,408806.2,0,133001.3
20/1/2022 23.00,0,0,422312.5,0,408806.2,0,133001.3
21/1/2022 0.00,0,0,422312.5,0,408806.2,0,133001.3
21/1/2022 1.00,0,0,422312.5,0,408806.2,0,133001.3
21/1/2022 2.00,0,0,422312.5,0,408806.2,0,133001.3
21/1/2022 3.00,0,0,422312.5,0,408806.2,0,133001.3
21/1/2022 4.00,0,0,422312.5,0,408806.2,0,133001.3
21/1/2022 5.00,0,0,422312.5,0,408806.2,0,133001.3
21/1/2022 6.00,0,0,422312.5,0,408806.2,0,133001.3
21/1/2022 7.00,58.9,0,422312.5,0,408806.2,58.9,133060.2
21/1/2022 8.00,58.9,0,422312.5,0,408806.2,58.9,133119.1
21/1/2022 9.00,109.7,0,422312.5,0,408806.2,109.7,133228.8
21/1/2022 10.00,109.7,0,422312.5,0,408806.2,109.7,133338.5
21/1/2022 11.00,113.25,0,422312.5,0,408806.2,113.25,133451.75
21/1/2022 12.00,113.25,0,422312.5,0,408806.2,113.25,133565
21/1/2022 13.00,115.45,0,422312.5,0,408806.2,115.45,133680.45
21/1/2022 14.00,115.45,0,422312.5,0,408806.2,115.45,133795.9
21/1/2022 15.00,115.2,0,422312.5,0,408806.2,115.2,133911.1
21/1/2022 16.00,115.2,0,422312.5,0,408806.2,115.2,134026.3
21/1/2022 17.00,59.35,0,422312.5,0,408806.2,59.35,134085.65
21/1/2022 18.00,59.35,0,422312.5,0,408806.2,59.35,134145
21/1/2022 19.00,0,0,422312.5,0,408806.2,0,134145
21/1/2022 20.00,0,0,422312.5,0,408806.2,0,134145
21/1/2022 21.00,0,0,422312.5,0,408806.2,0,134145
21/1/2022 22.00,0,0,422312.5,0,408806.2,0,134145
21/1/2022 23.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 0.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 1.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 2.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 3.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 4.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 5.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 6.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 7.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 8.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 9.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 10.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 11.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 12.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 13.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 14.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 15.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 16.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 17.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 18.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 19.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 20.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 21.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 22.00,0,0,422312.5,0,408806.2,0,134145
22/1/2022 23.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 0.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 1.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 2.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 3.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 4.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 5.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 6.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 7.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 8.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 9.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 10.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 11.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 12.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 13.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 14.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 15.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 16.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 17.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 18.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 19.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 20.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 21.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 22.00,0,0,422312.5,0,408806.2,0,134145
23/1/2022 23.00,0,0,422312.5,0,408806.2,0,134145
24/1/2022 0.00,0,0,422312.5,0,408806.2,0,134145
24/1/2022 1.00,0,0,422312.5,0,408806.2,0,134145
24/1/2022 2.00,0,0,422312.5,0,408806.2,0,134145
24/1/2022 3.00,0,0,422312.5,0,408806.2,0,134145
24/1/2022 4.00,0,0,422312.5,0,408806.2,0,134145
24/1/2022 5.00,0,0,422312.5,0,408806.2,0,134145
24/1/2022 6.00,0,0,422312.5,0,408806.2,0,134145
24/1/2022 7.00,64.09999896,64.09999896,422376.6,0,408806.2,0,134145
24/1/2022 8.00,64.09999999,64.09999999,422440.7,0,408806.2,0,134145
24/1/2022 9.00,115.2499992,115.2499992,422555.95,0,408806.2,0,134145
24/1/2022 10.00,115.25,115.25,422671.2,0,408806.2,0,134145
24/1/2022 11.00,115.15,115.15,422786.35,0,408806.2,0,134145
24/1/2022 12.00,115.15,115.15,422901.5,0,408806.2,0,134145
24/1/2022 13.00,115.05,115.05,423016.55,0,408806.2,0,134145
24/1/2022 14.00,115.05,115.05,423131.6,0,408806.2,0,134145
24/1/2022 15.00,114.95,114.95,423246.55,0,408806.2,0,134145
24/1/2022 16.00,114.95,114.95,423361.5,0,408806.2,0,134145
24/1/2022 17.00,55.60000099,55.60000099,423417.1,0,408806.2,0,134145
24/1/2022 18.00,55.6,55.6,423472.7,0,408806.2,0,134145
24/1/2022 19.00,9.27015E-07,9.27015E-07,423472.7,0,408806.2,0,134145
24/1/2022 20.00,0,0,423472.7,0,408806.2,0,134145
24/1/2022 21.00,0,0,423472.7,0,408806.2,0,134145
24/1/2022 22.00,0,0,423472.7,0,408806.2,0,134145
24/1/2022 23.00,0,0,423472.7,0,408806.2,0,134145
25/1/2022 0.00,0,0,423472.7,0,408806.2,0,134145
25/1/2022 1.00,0,0,423472.7,0,408806.2,0,134145
25/1/2022 2.00,0,0,423472.7,0,408806.2,0,134145
25/1/2022 3.00,0,0,423472.7,0,408806.2,0,134145
25/1/2022 4.00,0,0,423472.7,0,408806.2,0,134145
25/1/2022 5.00,0,0,423472.7,0,408806.2,0,134145
25/1/2022 6.00,0,0,423472.7,0,408806.2,0,134145
25/1/2022 7.00,61.49999896,61.49999896,423534.2,0,408806.2,0,134145
25/1/2022 8.00,61.5,61.5,423595.7,0,408806.2,0,134145
25/1/2022 9.00,114.9999991,114.9999991,423710.7,0,408806.2,0,134145
25/1/2022 10.00,115,115,423825.7,0,408806.2,0,134145
25/1/2022 11.00,115.25,115.25,423940.95,0,408806.2,0,134145
25/1/2022 12.00,115.25,115.25,424056.2,0,408806.2,0,134145
25/1/2022 13.00,115.1,115.1,424171.3,0,408806.2,0,134145
25/1/2022 14.00,115.1,115.1,424286.4,0,408806.2,0,134145
25/1/2022 15.00,115,115,424401.4,0,408806.2,0,134145
25/1/2022 16.00,115,115,424516.4,0,408806.2,0,134145
25/1/2022 17.00,53.20000107,53.20000107,424569.6,0,408806.2,0,134145
25/1/2022 18.00,53.2,53.2,424622.8,0,408806.2,0,134145
25/1/2022 19.00,9.16014E-07,9.16014E-07,424622.8,0,408806.2,0,134145
25/1/2022 20.00,0,0,424622.8,0,408806.2,0,134145
25/1/2022 21.00,0,0,424622.8,0,408806.2,0,134145
25/1/2022 22.00,0,0,424622.8,0,408806.2,0,134145
25/1/2022 23.00,0,0,424622.8,0,408806.2,0,134145
26/1/2022 0.00,0,0,424622.8,0,408806.2,0,134145
26/1/2022 1.00,0,0,424622.8,0,408806.2,0,134145
26/1/2022 2.00,0,0,424622.8,0,408806.2,0,134145
26/1/2022 3.00,0,0,424622.8,0,408806.2,0,134145
26/1/2022 4.00,0,0,424622.8,0,408806.2,0,134145
26/1/2022 5.00,0,0,424622.8,0,408806.2,0,134145
26/1/2022 6.00,0,0,424622.8,0,408806.2,0,134145
26/1/2022 7.00,63.69999888,63.69999888,424686.5,0,408806.2,0,134145
26/1/2022 8.00,63.69999999,63.69999999,424750.2,0,408806.2,0,134145
26/1/2022 9.00,115.2499991,115.2499991,424865.45,0,408806.2,0,134145
26/1/2022 10.00,115.25,115.25,424980.7,0,408806.2,0,134145
26/1/2022 11.00,115.1,115.1,425095.8,0,408806.2,0,134145
26/1/2022 12.00,115.1,115.1,425210.9,0,408806.2,0,134145
26/1/2022 13.00,115.05,115.05,425325.95,0,408806.2,0,134145
26/1/2022 14.00,115.05,115.05,425441,0,408806.2,0,134145
26/1/2022 15.00,115.1,115.1,425556.1,0,408806.2,0,134145
26/1/2022 16.00,115.1,115.1,425671.2,0,408806.2,0,134145
26/1/2022 17.00,50.30000114,50.30000114,425721.5,0,408806.2,0,134145
26/1/2022 18.00,50.29999999,50.29999999,425771.8,0,408806.2,0,134145
26/1/2022 19.00,9.06992E-07,9.06992E-07,425771.8,0,408806.2,0,134145
26/1/2022 20.00,0,0,425771.8,0,408806.2,0,134145
26/1/2022 21.00,0,0,425771.8,0,408806.2,0,134145
26/1/2022 22.00,0,0,425771.8,0,408806.2,0,134145
26/1/2022 23.00,0,0,425771.8,0,408806.2,0,134145
27/1/2022 0.00,0,0,425771.8,0,408806.2,0,134145
27/1/2022 1.00,0,0,425771.8,0,408806.2,0,134145
27/1/2022 2.00,0,0,425771.8,0,408806.2,0,134145
27/1/2022 3.00,0,0,425771.8,0,408806.2,0,134145
27/1/2022 4.00,0,0,425771.8,0,408806.2,0,134145
27/1/2022 5.00,0,0,425771.8,0,408806.2,0,134145
27/1/2022 6.00,0,0,425771.8,0,408806.2,0,134145
27/1/2022 7.00,61.94999887,61.94999887,425833.75,0,408806.2,0,134145
27/1/2022 8.00,61.95,61.95,425895.7,0,408806.2,0,134145
27/1/2022 9.00,114.899999,114.899999,426010.6,0,408806.2,0,134145
27/1/2022 10.00,114.9,114.9,426125.5,0,408806.2,0,134145
27/1/2022 11.00,115.5,115.5,426241,0,408806.2,0,134145
27/1/2022 12.00,115.5,115.5,426356.5,0,408806.2,0,134145
27/1/2022 13.00,115.15,115.15,426471.65,0,408806.2,0,134145
27/1/2022 14.00,115.15,115.15,426586.8,0,408806.2,0,134145
27/1/2022 15.00,114.85,114.85,426701.65,0,408806.2,0,134145
27/1/2022 16.00,114.85,114.85,426816.5,0,408806.2,0,134145
27/1/2022 17.00,53.25000115,53.25000115,426869.75,0,408806.2,0,134145
27/1/2022 18.00,53.25,53.25,426923,0,408806.2,0,134145
27/1/2022 19.00,9.89006E-07,9.89006E-07,426923,0,408806.2,0,134145
27/1/2022 20.00,0,0,426923,0,408806.2,0,134145
27/1/2022 21.00,0,0,426923,0,408806.2,0,134145
27/1/2022 22.00,0,0,426923,0,408806.2,0,134145
27/1/2022 23.00,0,0,426923,0,408806.2,0,134145
28/1/2022 0.00,0,0,426923,0,408806.2,0,134145
28/1/2022 1.00,0,0,426923,0,408806.2,0,134145
28/1/2022 2.00,0,0,426923,0,408806.2,0,134145
28/1/2022 3.00,0,0,426923,0,408806.2,0,134145
28/1/2022 4.00,0,0,426923,0,408806.2,0,134145
28/1/2022 5.00,0,0,426923,0,408806.2,0,134145
28/1/2022 6.00,0,0,426923,0,408806.2,0,134145
28/1/2022 7.00,62.5499988,62.5499988,426985.55,0,408806.2,0,134145
28/1/2022 8.00,62.55,62.55,427048.1,0,408806.2,0,134145
28/1/2022 9.00,115.249999,115.249999,427163.35,0,408806.2,0,134145
28/1/2022 10.00,115.25,115.25,427278.6,0,408806.2,0,134145
28/1/2022 11.00,114.9,114.9,427393.5,0,408806.2,0,134145
28/1/2022 12.00,114.9,114.9,427508.4,0,408806.2,0,134145
28/1/2022 13.00,115.25,115.25,427623.65,0,408806.2,0,134145
28/1/2022 14.00,115.25,115.25,427738.9,0,408806.2,0,134145
28/1/2022 15.00,115.1,115.1,427854,0,408806.2,0,134145
28/1/2022 16.00,115.1,115.1,427969.1,0,408806.2,0,134145
28/1/2022 17.00,57.10000113,57.10000113,428026.2,0,408806.2,0,134145
28/1/2022 18.00,57.1,57.1,428083.3,0,408806.2,0,134145
28/1/2022 19.00,1.11101E-06,1.11101E-06,428083.3,0,408806.2,0,134145
28/1/2022 20.00,0,0,428083.3,0,408806.2,0,134145
28/1/2022 21.00,0,0,428083.3,0,408806.2,0,134145
28/1/2022 22.00,0,0,428083.3,0,408806.2,0,134145
28/1/2022 23.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 0.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 1.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 2.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 3.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 4.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 5.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 6.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 7.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 8.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 9.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 10.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 11.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 12.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 13.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 14.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 15.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 16.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 17.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 18.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 19.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 20.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 21.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 22.00,0,0,428083.3,0,408806.2,0,134145
29/1/2022 23.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 0.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 1.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 2.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 3.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 4.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 5.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 6.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 7.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 8.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 9.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 10.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 11.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 12.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 13.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 14.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 15.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 16.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 17.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 18.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 19.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 20.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 21.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 22.00,0,0,428083.3,0,408806.2,0,134145
30/1/2022 23.00,0,0,428083.3,0,408806.2,0,134145
31/1/2022 0.00,0,0,428083.3,0,408806.2,0,134145
31/1/2022 1.00,0,0,428083.3,0,408806.2,0,134145
31/1/2022 2.00,0,0,428083.3,0,408806.2,0,134145
31/1/2022 3.00,0,0,428083.3,0,408806.2,0,134145
31/1/2022 4.00,0,0,428083.3,0,408806.2,0,134145
31/1/2022 5.00,31.4,0,428083.3,31.4,408837.6,0,134145
31/1/2022 6.00,31.4,0,428083.3,31.4,408869,0,134145
31/1/2022 7.00,31.4,0,428083.3,31.4,408900.4,0,134145
31/1/2022 8.00,31.4,0,428083.3,31.4,408931.8,0,134145
31/1/2022 9.00,115.175,0,428083.3,115.175,409046.975,0,134145
31/1/2022 10.00,115.175,0,428083.3,115.175,409162.15,0,134145
31/1/2022 11.00,115.175,0,428083.3,115.175,409277.325,0,134145
31/1/2022 12.00,115.175,0,428083.3,115.175,409392.5,0,134145
31/1/2022 13.00,115.15,0,428083.3,115.15,409507.65,0,134145
31/1/2022 14.00,115.15,0,428083.3,115.15,409622.8,0,134145
31/1/2022 15.00,115.15,0,428083.3,115.15,409737.95,0,134145
31/1/2022 16.00,115.15,0,428083.3,115.15,409853.1,0,134145
31/1/2022 17.00,27.675,0,428083.3,27.675,409880.775,0,134145
31/1/2022 18.00,27.675,0,428083.3,27.675,409908.45,0,134145
31/1/2022 19.00,27.675,0,428083.3,27.675,409936.125,0,134145
31/1/2022 20.00,27.675,0,428083.3,27.675,409963.8,0,134145
31/1/2022 21.00,0,0,428083.3,0,409963.8,0,134145
31/1/2022 22.00,0,0,428083.3,0,409963.8,0,134145
31/1/2022 23.00,0,0,428083.3,0,409963.8,0,134145
1/2/2022 0.00,0,0,428083.3,0,409963.8,0,134145
1/2/2022 1.00,0,0,428083.3,0,409963.8,0,134145
1/2/2022 2.00,0,0,428083.3,0,409963.8,0,134145
1/2/2022 3.00,0,0,428083.3,0,409963.8,0,134145
1/2/2022 4.00,0,0,428083.3,0,409963.8,0,134145
1/2/2022 5.00,33,0,428083.3,33,409996.8,0,134145
1/2/2022 6.00,33,0,428083.3,33,410029.8,0,134145
1/2/2022 7.00,33,0,428083.3,33,410062.8,0,134145
1/2/2022 8.00,33,0,428083.3,33,410095.8,0,134145
1/2/2022 9.00,115.1,0,428083.3,115.1,410210.9,0,134145
1/2/2022 10.00,115.1,0,428083.3,115.1,410326,0,134145
1/2/2022 11.00,115.1,0,428083.3,115.1,410441.1,0,134145
1/2/2022 12.00,115.1,0,428083.3,115.1,410556.2,0,134145
1/2/2022 13.00,115.225,0,428083.3,115.225,410671.425,0,134145
1/2/2022 14.00,115.225,0,428083.3,115.225,410786.65,0,134145
1/2/2022 15.00,115.225,0,428083.3,115.225,410901.875,0,134145
1/2/2022 16.00,115.225,0,428083.3,115.225,411017.1,0,134145
1/2/2022 17.00,28.6,0,428083.3,28.6,411045.7,0,134145
1/2/2022 18.00,28.6,0,428083.3,28.6,411074.3,0,134145
1/2/2022 19.00,28.6,0,428083.3,28.6,411102.9,0,134145
1/2/2022 20.00,28.6,0,428083.3,28.6,411131.5,0,134145
1/2/2022 21.00,0,0,428083.3,0,411131.5,0,134145
1/2/2022 22.00,0,0,428083.3,0,411131.5,0,134145
1/2/2022 23.00,0,0,428083.3,0,411131.5,0,134145
2/2/2022 0.00,0,0,428083.3,0,411131.5,0,134145
2/2/2022 1.00,0,0,428083.3,0,411131.5,0,134145
2/2/2022 2.00,0,0,428083.3,0,411131.5,0,134145
2/2/2022 3.00,0,0,428083.3,0,411131.5,0,134145
2/2/2022 4.00,0,0,428083.3,0,411131.5,0,134145
2/2/2022 5.00,32.725,0,428083.3,32.725,411164.225,0,134145
2/2/2022 6.00,32.725,0,428083.3,32.725,411196.95,0,134145
2/2/2022 7.00,32.725,0,428083.3,32.725,411229.675,0,134145
2/2/2022 8.00,32.725,0,428083.3,32.725,411262.4,0,134145
2/2/2022 9.00,115.15,0,428083.3,115.15,411377.55,0,134145
2/2/2022 10.00,115.15,0,428083.3,115.15,411492.7,0,134145
2/2/2022 11.00,115.15,0,428083.3,115.15,411607.85,0,134145
2/2/2022 12.00,115.15,0,428083.3,115.15,411723,0,134145
2/2/2022 13.00,115.25,0,428083.3,115.25,411838.25,0,134145
2/2/2022 14.00,115.25,0,428083.3,115.25,411953.5,0,134145
2/2/2022 15.00,115.25,0,428083.3,115.25,412068.75,0,134145
2/2/2022 16.00,115.25,0,428083.3,115.25,412184,0,134145
2/2/2022 17.00,26.55,0,428083.3,26.55,412210.55,0,134145
2/2/2022 18.00,26.55,0,428083.3,26.55,412237.1,0,134145
2/2/2022 19.00,26.55,0,428083.3,26.55,412263.65,0,134145
2/2/2022 20.00,26.55,0,428083.3,26.55,412290.2,0,134145
2/2/2022 21.00,0,0,428083.3,0,412290.2,0,134145
2/2/2022 22.00,0,0,428083.3,0,412290.2,0,134145
2/2/2022 23.00,0,0,428083.3,0,412290.2,0,134145
3/2/2022 0.00,0,0,428083.3,0,412290.2,0,134145
3/2/2022 1.00,0,0,428083.3,0,412290.2,0,134145
3/2/2022 2.00,0,0,428083.3,0,412290.2,0,134145
3/2/2022 3.00,0,0,428083.3,0,412290.2,0,134145
3/2/2022 4.00,0,0,428083.3,0,412290.2,0,134145
3/2/2022 5.00,31.85,0,428083.3,31.85,412322.05,0,134145
3/2/2022 6.00,31.85,0,428083.3,31.85,412353.9,0,134145
